Date,WTI
12/11/2021,80.79
15/11/2021,80.88
16/11/2021,80.76
17/11/2021,78.36
18/11/2021,79.01
19/11/2021,76.1
22/11/2021,76.75
23/11/2021,78.5
24/11/2021,78.39
25/11/2021,77.41
26/11/2021,68.15
29/11/2021,69.95
30/11/2021,66.18
01/12/2021,65.57
02/12/2021,66.5
03/12/2021,66.26
06/12/2021,69.49
07/12/2021,72.05
08/12/2021,72.36
09/12/2021,70.94
10/12/2021,71.67
13/12/2021,71.29
14/12/2021,70.73
15/12/2021,70.87
16/12/2021,72.38
17/12/2021,70.86
20/12/2021,68.23
21/12/2021,71.12
22/12/2021,72.76
23/12/2021,73.79
27/12/2021,75.57
28/12/2021,75.98
29/12/2021,76.56
30/12/2021,76.99
31/12/2021,75.21
03/01/2022,76.08
04/01/2022,76.99
05/01/2022,77.85
06/01/2022,79.46
07/01/2022,78.9
10/01/2022,78.23
11/01/2022,81.22
12/01/2022,82.64
13/01/2022,82.12
14/01/2022,83.82
16/01/2022,83.83
17/01/2022,83.69
18/01/2022,85.43
19/01/2022,86.96
20/01/2022,86.9
21/01/2022,85.14
24/01/2022,83.31
25/01/2022,85.6
26/01/2022,87.35
27/01/2022,86.61
28/01/2022,86.82
31/01/2022,88.15
01/02/2022,88.2
02/02/2022,88.26
03/02/2022,90.27
04/02/2022,92.31
07/02/2022,91.32
08/02/2022,89.36
09/02/2022,89.66
10/02/2022,89.88
11/02/2022,93.1
14/02/2022,95.46
15/02/2022,92.07
16/02/2022,93.66
17/02/2022,91.76
18/02/2022,91.07
20/02/2022,91.62
21/02/2022,92.65
22/02/2022,92.35
23/02/2022,92.1
24/02/2022,92.81
25/02/2022,91.59
28/02/2022,95.72
01/03/2022,103.41
02/03/2022,110.6
03/03/2022,107.67
04/03/2022,115.68
07/03/2022,119.4
08/03/2022,123.7
09/03/2022,108.7
10/03/2022,106.02
11/03/2022,109.33
14/03/2022,103.01
15/03/2022,96.44
16/03/2022,95.04
17/03/2022,102.98
18/03/2022,104.7
21/03/2022,112.12
22/03/2022,111.76
23/03/2022,114.93
24/03/2022,112.34
25/03/2022,113.9
28/03/2022,105.96
29/03/2022,104.24
30/03/2022,107.82
31/03/2022,100.28
01/04/2022,99.27
04/04/2022,103.28
05/04/2022,101.96
06/04/2022,96.23
07/04/2022,96.03
08/04/2022,98.26
11/04/2022,94.29
12/04/2022,100.6
13/04/2022,104.25
14/04/2022,106.95
18/04/2022,108.21
19/04/2022,102.56
20/04/2022,102.75
21/04/2022,103.79
22/04/2022,102.07
25/04/2022,98.54
26/04/2022,101.7
27/04/2022,102.02
28/04/2022,105.36
29/04/2022,104.69
02/05/2022,105.17
03/05/2022,102.41
04/05/2022,107.81
05/05/2022,108.26
06/05/2022,109.77
09/05/2022,103.09
10/05/2022,99.76
11/05/2022,105.71
12/05/2022,106.13
13/05/2022,110.49
16/05/2022,114.2
17/05/2022,112.4
18/05/2022,109.59
19/05/2022,112.21
20/05/2022,113.23
23/05/2022,110.29
24/05/2022,109.77
25/05/2022,110.33
26/05/2022,114.09
27/05/2022,115.07
29/05/2022,115.61
30/05/2022,117.61
31/05/2022,114.67
01/06/2022,115.26
02/06/2022,116.87
03/06/2022,118.87
06/06/2022,118.5
07/06/2022,119.41
08/06/2022,122.11
09/06/2022,121.51
10/06/2022,120.67
13/06/2022,120.93
14/06/2022,118.93
15/06/2022,115.31
16/06/2022,117.59
17/06/2022,109.56
19/06/2022,108.94
20/06/2022,108.84
21/06/2022,110.65
22/06/2022,106.19
23/06/2022,104.27
24/06/2022,107.62
27/06/2022,109.57
28/06/2022,111.76
29/06/2022,109.78
30/06/2022,105.76
01/07/2022,108.43
03/07/2022,108.19
04/07/2022,110.4
05/07/2022,99.5
06/07/2022,98.53
07/07/2022,102.73
08/07/2022,104.79
11/07/2022,104.09
12/07/2022,95.84
13/07/2022,96.3
14/07/2022,95.78
15/07/2022,97.59
18/07/2022,102.6
19/07/2022,104.22
20/07/2022,102.26
21/07/2022,96.35
22/07/2022,94.7
25/07/2022,96.7
26/07/2022,94.98
27/07/2022,97.26
28/07/2022,96.42
29/07/2022,98.62
01/08/2022,93.89
02/08/2022,94.42
03/08/2022,90.66
04/08/2022,88.54
05/08/2022,89.01
08/08/2022,90.76
09/08/2022,90.5
10/08/2022,91.93
11/08/2022,94.34
12/08/2022,92.09
15/08/2022,89.41
16/08/2022,86.53
17/08/2022,88.11
18/08/2022,90.5
19/08/2022,90.77
22/08/2022,90.23
23/08/2022,93.74
24/08/2022,94.89
25/08/2022,92.52
26/08/2022,93.06
29/08/2022,97.01
30/08/2022,91.64
31/08/2022,89.55
01/09/2022,86.61
02/09/2022,86.87
04/09/2022,88.25
05/09/2022,88.96
06/09/2022,86.88
07/09/2022,81.94
08/09/2022,83.54
09/09/2022,86.79
12/09/2022,87.78
13/09/2022,87.31
14/09/2022,88.48
15/09/2022,85.1
16/09/2022,85.11
19/09/2022,85.73
20/09/2022,84.45
21/09/2022,82.94
22/09/2022,83.49
23/09/2022,78.74
26/09/2022,76.71
27/09/2022,78.5
28/09/2022,82.15
29/09/2022,81.23
30/09/2022,79.49
03/10/2022,83.63
04/10/2022,86.52
05/10/2022,87.76
06/10/2022,88.45
07/10/2022,92.64
10/10/2022,91.13
11/10/2022,89.35
12/10/2022,87.27
13/10/2022,89.11
14/10/2022,85.61
17/10/2022,85.46
18/10/2022,82.82
19/10/2022,85.55
20/10/2022,85.98
21/10/2022,85.05
24/10/2022,84.58
25/10/2022,85.32
26/10/2022,87.91
27/10/2022,89.08
28/10/2022,87.9
31/10/2022,86.53
01/11/2022,88.37
02/11/2022,90
03/11/2022,88.17
04/11/2022,92.61
07/11/2022,91.79
08/11/2022,88.91
09/11/2022,85.83
10/11/2022,86.47
11/11/2022,88.96
14/11/2022,85.87
15/11/2022,86.92
16/11/2022,85.59
17/11/2022,81.64
18/11/2022,80.08
21/11/2022,79.73
22/11/2022,80.95
23/11/2022,77.94
24/11/2022,77.95
25/11/2022,76.28
28/11/2022,77.24
29/11/2022,78.2
30/11/2022,80.56
01/12/2022,81.33
02/12/2022,80.3
04/12/2022,81.15
05/12/2022,77.4
06/12/2022,74.47
07/12/2022,72.58
08/12/2022,72.06
09/12/2022,71.5
11/12/2022,71.9
12/12/2022,73.44
13/12/2022,75.19
14/12/2022,77.27
15/12/2022,76.25
16/12/2022,74.45
19/12/2022,75.89
20/12/2022,76.23
21/12/2022,78.24
22/12/2022,78.45
23/12/2022,79.34
26/12/2022,80.97
27/12/2022,79.77
28/12/2022,78.6
29/12/2022,78.61
30/12/2022,80.47
02/01/2023,80.47
03/01/2023,77.12
04/01/2023,73.1
05/01/2023,73.92
06/01/2023,74.04
09/01/2023,74.92
10/01/2023,75.37
11/01/2023,77.68
12/01/2023,78.65
13/01/2023,80.11
15/01/2023,79.78
16/01/2023,79.04
17/01/2023,80.45
18/01/2023,79.8
19/01/2023,80.61
20/01/2023,81.64
23/01/2023,81.62
24/01/2023,80.13
25/01/2023,80.15
26/01/2023,81.01
27/01/2023,79.68
30/01/2023,77.9
31/01/2023,78.87
01/02/2023,76.41
02/02/2023,75.88
03/02/2023,73.39
06/02/2023,74.11
07/02/2023,77.14
08/02/2023,78.47
09/02/2023,78.06
10/02/2023,79.72
13/02/2023,80.14
14/02/2023,79.06
15/02/2023,78.59
16/02/2023,78.49
17/02/2023,76.34
19/02/2023,76.67
20/02/2023,77.3
21/02/2023,76.16
22/02/2023,73.95
23/02/2023,75.39
24/02/2023,76.32
27/02/2023,75.68
28/02/2023,77.05
01/03/2023,77.69
02/03/2023,78.16
03/03/2023,79.68
06/03/2023,80.46
07/03/2023,77.58
08/03/2023,76.66
09/03/2023,75.72
10/03/2023,76.68
13/03/2023,74.8
14/03/2023,71.33
15/03/2023,67.61
16/03/2023,68.35
17/03/2023,66.74
20/03/2023,67.64
21/03/2023,69.33
22/03/2023,70.9
23/03/2023,69.96
24/03/2023,69.26
27/03/2023,72.81
28/03/2023,73.2
29/03/2023,72.97
30/03/2023,74.37
31/03/2023,75.67
03/04/2023,80.42
04/04/2023,80.71
05/04/2023,80.61
06/04/2023,80.7
10/04/2023,79.74
11/04/2023,81.53
12/04/2023,83.26
13/04/2023,82.16
14/04/2023,82.52
17/04/2023,80.83
18/04/2023,80.86
19/04/2023,79.16
20/04/2023,77.29
21/04/2023,77.87
24/04/2023,78.76
25/04/2023,77.07
26/04/2023,74.3
27/04/2023,74.76
28/04/2023,76.78
01/05/2023,75.66
02/05/2023,71.66
03/05/2023,68.6
04/05/2023,68.56
05/05/2023,71.34
08/05/2023,73.16
09/05/2023,73.71
10/05/2023,72.56
11/05/2023,70.87
12/05/2023,70.04
15/05/2023,71.11
16/05/2023,70.86
17/05/2023,72.83
18/05/2023,71.86
19/05/2023,71.55
22/05/2023,71.99
23/05/2023,72.91
24/05/2023,74.34
25/05/2023,71.83
26/05/2023,72.67
28/05/2023,73.22
29/05/2023,72.87
30/05/2023,69.46
31/05/2023,68.09
01/06/2023,70.1
02/06/2023,71.74
05/06/2023,72.15
06/06/2023,71.74
07/06/2023,72.53
08/06/2023,71.29
09/06/2023,70.17
12/06/2023,67.12
13/06/2023,69.42
14/06/2023,68.27
15/06/2023,70.62
16/06/2023,71.78
18/06/2023,71.47
19/06/2023,71.31
20/06/2023,70.5
21/06/2023,72.53
22/06/2023,69.51
23/06/2023,69.16
26/06/2023,69.37
27/06/2023,67.7
28/06/2023,69.56
29/06/2023,69.86
30/06/2023,70.64
03/07/2023,69.79
04/07/2023,71.06
05/07/2023,71.79
06/07/2023,71.8
07/07/2023,73.86
10/07/2023,72.99
11/07/2023,74.83
12/07/2023,75.75
13/07/2023,76.89
14/07/2023,75.42
17/07/2023,74.15
18/07/2023,75.75
19/07/2023,75.35
20/07/2023,75.63
21/07/2023,77.07
24/07/2023,78.74
25/07/2023,79.63
26/07/2023,78.78
27/07/2023,80.09
28/07/2023,80.58
31/07/2023,81.8
01/08/2023,81.37
02/08/2023,79.49
03/08/2023,81.55
04/08/2023,82.82
07/08/2023,81.94
08/08/2023,82.92
09/08/2023,84.4
10/08/2023,82.82
11/08/2023,83.19
